0={start:0, end=1, key=4, type=PLAYER(0)}
14767={start:24, end=24, key=2911, type=PLAYER(0)}
14768={start:25, end=25, key=2911, type=PLAYER(0)}
14769={start:26, end=26, key=2911, type=PLAYER(0)}
14770={start:27, end=27, key=2911, type=PLAYER(0)}
14771={start:6, end=7, key=2918, type=PLAYER(0)}
14772={start:8, end=8, key=2918, type=PLAYER(0)}
14773={start:9, end=9, key=2918, type=PLAYER(0)}
14774={start:10, end=10, key=2918, type=PLAYER(0)}
14775={start:0, end=5, key=2918, type=PLAYER(0)}
14776={start:0, end=0, key=2921, type=PLAYER(0)}
14777={start:1, end=1, key=2921, type=PLAYER(0)}
14778={start:2, end=2, key=2921, type=PLAYER(0)}
14779={start:3, end=3, key=2921, type=PLAYER(0)}
14780={start:4, end=4, key=2921, type=PLAYER(0)}
14781={start:5, end=5, key=2921, type=PLAYER(0)}
14782={start:6, end=6, key=2921, type=PLAYER(0)}
14783={start:7, end=7, key=2921, type=PLAYER(0)}
14784={start:8, end=8, key=2921, type=PLAYER(0)}
14785={start:9, end=9, key=2921, type=PLAYER(0)}
14786={start:0, end=5, key=770, type=UNKNOWN_1(8)}
14787={start:6, end=11, key=770, type=UNKNOWN_1(8)}
14788={start:12, end=17, key=770, type=UNKNOWN_1(8)}
14789={start:18, end=23, key=770, type=UNKNOWN_1(8)}
14790={start:24, end=29, key=770, type=UNKNOWN_1(8)}
14791={start:0, end=5, key=771, type=UNKNOWN_1(8)}
14792={start:6, end=11, key=771, type=UNKNOWN_1(8)}
14793={start:12, end=17, key=771, type=UNKNOWN_1(8)}
14794={start:18, end=23, key=771, type=UNKNOWN_1(8)}
14795={start:24, end=29, key=771, type=UNKNOWN_1(8)}
14796={start:0, end=5, key=772, type=UNKNOWN_1(8)}
14797={start:6, end=11, key=772, type=UNKNOWN_1(8)}
14798={start:12, end=17, key=772, type=UNKNOWN_1(8)}
14799={start:18, end=23, key=772, type=UNKNOWN_1(8)}
14800={start:24, end=29, key=772, type=UNKNOWN_1(8)}
14801={start:0, end=5, key=773, type=UNKNOWN_1(8)}
14802={start:6, end=11, key=773, type=UNKNOWN_1(8)}
14803={start:12, end=17, key=773, type=UNKNOWN_1(8)}
14804={start:18, end=23, key=773, type=UNKNOWN_1(8)}
14805={start:24, end=29, key=773, type=UNKNOWN_1(8)}
14806={start:0, end=5, key=774, type=UNKNOWN_1(8)}
14807={start:6, end=11, key=774, type=UNKNOWN_1(8)}
14808={start:12, end=17, key=774, type=UNKNOWN_1(8)}
14809={start:18, end=23, key=774, type=UNKNOWN_1(8)}
14810={start:24, end=29, key=774, type=UNKNOWN_1(8)}
14811={start:0, end=9, key=775, type=UNKNOWN_1(8)}
14812={start:10, end=19, key=775, type=UNKNOWN_1(8)}
14813={start:20, end=29, key=775, type=UNKNOWN_1(8)}
14814={start:0, end=9, key=776, type=UNKNOWN_1(8)}
14815={start:10, end=19, key=776, type=UNKNOWN_1(8)}
14816={start:20, end=29, key=776, type=UNKNOWN_1(8)}
14817={start:0, end=9, key=777, type=UNKNOWN_1(8)}
14818={start:10, end=19, key=777, type=UNKNOWN_1(8)}
14819={start:20, end=29, key=777, type=UNKNOWN_1(8)}
14820={start:0, end=9, key=778, type=UNKNOWN_1(8)}
14821={start:10, end=19, key=778, type=UNKNOWN_1(8)}
14822={start:20, end=29, key=778, type=UNKNOWN_1(8)}
14823={start:0, end=9, key=779, type=UNKNOWN_1(8)}
14824={start:10, end=19, key=779, type=UNKNOWN_1(8)}
14825={start:20, end=29, key=779, type=UNKNOWN_1(8)}
14826={start:0, end=5, key=780, type=UNKNOWN_1(8)}
14827={start:6, end=11, key=780, type=UNKNOWN_1(8)}
14828={start:12, end=17, key=780, type=UNKNOWN_1(8)}
14829={start:18, end=23, key=780, type=UNKNOWN_1(8)}
14830={start:24, end=29, key=780, type=UNKNOWN_1(8)}
14831={start:0, end=5, key=0, type=OBJECT(5)}
14832={start:6, end=10, key=0, type=OBJECT(5)}
14833={start:11, end=15, key=0, type=OBJECT(5)}
14834={start:16, end=20, key=0, type=OBJECT(5)}
14835={start:21, end=25, key=0, type=OBJECT(5)}
14836={start:26, end=30, key=0, type=OBJECT(5)}
14837={start:0, end=2, key=2923, type=PLAYER(0)}
14838={start:3, end=5, key=2923, type=PLAYER(0)}
14839={start:6, end=8, key=2923, type=PLAYER(0)}
14840={start:9, end=11, key=2923, type=PLAYER(0)}
14841={start:12, end=14, key=2923, type=PLAYER(0)}
14842={start:15, end=15, key=2923, type=PLAYER(0)}
14843={start:16, end=16, key=2923, type=PLAYER(0)}
14844={start:17, end=17, key=2923, type=PLAYER(0)}
14845={start:18, end=18, key=2923, type=PLAYER(0)}
14846={start:19, end=25, key=2923, type=PLAYER(0)}
14847={start:0, end=4, key=2925, type=PLAYER(0)}
14848={start:5, end=9, key=2925, type=PLAYER(0)}
14849={start:10, end=14, key=2925, type=PLAYER(0)}
14850={start:15, end=19, key=2925, type=PLAYER(0)}
14851={start:0, end=9, key=2931, type=PLAYER(0)}
14852={start:10, end=19, key=2931, type=PLAYER(0)}
14853={start:20, end=29, key=2931, type=PLAYER(0)}
14854={start:0, end=7, key=2927, type=PLAYER(0)}
14855={start:8, end=31, key=2927, type=PLAYER(0)}
14856={start:0, end=1, key=822, type=UNKNOWN_1(8)}
14857={start:2, end=3, key=822, type=UNKNOWN_1(8)}
14858={start:4, end=5, key=822, type=UNKNOWN_1(8)}
14859={start:6, end=7, key=822, type=UNKNOWN_1(8)}
14860={start:8, end=9, key=822, type=UNKNOWN_1(8)}
14861={start:10, end=11, key=822, type=UNKNOWN_1(8)}
14862={start:12, end=13, key=822, type=UNKNOWN_1(8)}
14863={start:14, end=15, key=822, type=UNKNOWN_1(8)}
14864={start:16, end=17, key=822, type=UNKNOWN_1(8)}
14865={start:18, end=19, key=822, type=UNKNOWN_1(8)}
14866={start:20, end=21, key=822, type=UNKNOWN_1(8)}
14867={start:22, end=23, key=822, type=UNKNOWN_1(8)}
14868={start:24, end=25, key=822, type=UNKNOWN_1(8)}
14869={start:26, end=27, key=822, type=UNKNOWN_1(8)}
14870={start:28, end=29, key=822, type=UNKNOWN_1(8)}
14871={start:0, end=2, key=823, type=UNKNOWN_1(8)}
14872={start:3, end=5, key=823, type=UNKNOWN_1(8)}
14873={start:6, end=8, key=823, type=UNKNOWN_1(8)}
14874={start:9, end=11, key=823, type=UNKNOWN_1(8)}
14875={start:12, end=14, key=823, type=UNKNOWN_1(8)}
14876={start:15, end=16, key=823, type=UNKNOWN_1(8)}
14877={start:17, end=18, key=823, type=UNKNOWN_1(8)}
14878={start:19, end=20, key=823, type=UNKNOWN_1(8)}
14879={start:21, end=22, key=823, type=UNKNOWN_1(8)}
14880={start:23, end=24, key=823, type=UNKNOWN_1(8)}
14881={start:29, end=29, key=823, type=UNKNOWN_1(8)}
14882={start:0, end=0, key=2932, type=PLAYER(0)}
14883={start:1, end=1, key=2932, type=PLAYER(0)}
14884={start:2, end=2, key=2932, type=PLAYER(0)}
14885={start:3, end=3, key=2932, type=PLAYER(0)}
14886={start:4, end=4, key=2932, type=PLAYER(0)}
14887={start:5, end=5, key=2932, type=PLAYER(0)}
14888={start:6, end=6, key=2932, type=PLAYER(0)}
14889={start:7, end=7, key=2932, type=PLAYER(0)}
14890={start:8, end=8, key=2932, type=PLAYER(0)}
14891={start:9, end=9, key=2932, type=PLAYER(0)}
14892={start:10, end=10, key=2932, type=PLAYER(0)}
14893={start:11, end=11, key=2932, type=PLAYER(0)}
14894={start:12, end=12, key=2932, type=PLAYER(0)}
14895={start:13, end=13, key=2932, type=PLAYER(0)}
14896={start:14, end=14, key=2932, type=PLAYER(0)}
14897={start:15, end=15, key=2932, type=PLAYER(0)}
14898={start:16, end=16, key=2932, type=PLAYER(0)}
14899={start:17, end=17, key=2932, type=PLAYER(0)}
14900={start:18, end=18, key=2932, type=PLAYER(0)}
14901={start:19, end=19, key=2932, type=PLAYER(0)}
14902={start:20, end=20, key=2932, type=PLAYER(0)}
14903={start:21, end=21, key=2932, type=PLAYER(0)}
14904={start:22, end=22, key=2932, type=PLAYER(0)}
14905={start:23, end=23, key=2932, type=PLAYER(0)}
14906={start:24, end=24, key=2932, type=PLAYER(0)}
14907={start:25, end=25, key=2932, type=PLAYER(0)}
14908={start:26, end=31, key=2932, type=PLAYER(0)}
14909={start:0, end=0, key=2933, type=PLAYER(0)}
14910={start:1, end=1, key=2933, type=PLAYER(0)}
14911={start:2, end=2, key=2933, type=PLAYER(0)}
14912={start:5, end=8, key=2934, type=PLAYER(0)}
14913={start:9, end=12, key=2934, type=PLAYER(0)}
14914={start:13, end=16, key=2934, type=PLAYER(0)}
14915={start:17, end=20, key=2934, type=PLAYER(0)}
14916={start:21, end=24, key=2934, type=PLAYER(0)}
14917={start:25, end=28, key=2934, type=PLAYER(0)}
14918={start:29, end=31, key=2934, type=PLAYER(0)}
14919={start:1, end=1, key=2935, type=PLAYER(0)}
14920={start:2, end=2, key=2935, type=PLAYER(0)}
14921={start:3, end=3, key=2935, type=PLAYER(0)}
14922={start:4, end=4, key=2935, type=PLAYER(0)}
14923={start:5, end=5, key=2935, type=PLAYER(0)}
14924={start:1, end=1, key=2936, type=PLAYER(0)}
14925={start:2, end=2, key=2936, type=PLAYER(0)}
14926={start:6, end=6, key=2935, type=PLAYER(0)}
14927={start:7, end=7, key=2935, type=PLAYER(0)}
14928={start:8, end=8, key=2935, type=PLAYER(0)}
14929={start:9, end=9, key=2935, type=PLAYER(0)}
14930={start:10, end=10, key=2935, type=PLAYER(0)}
14931={start:3, end=3, key=2936, type=PLAYER(0)}
14932={start:4, end=4, key=2936, type=PLAYER(0)}
14933={start:11, end=11, key=2935, type=PLAYER(0)}
14934={start:12, end=12, key=2935, type=PLAYER(0)}
14935={start:13, end=13, key=2935, type=PLAYER(0)}
14936={start:14, end=14, key=2935, type=PLAYER(0)}
14937={start:15, end=15, key=2935, type=PLAYER(0)}
14938={start:5, end=5, key=2936, type=PLAYER(0)}
14939={start:6, end=6, key=2936, type=PLAYER(0)}
14940={start:16, end=16, key=2935, type=PLAYER(0)}
14941={start:17, end=17, key=2935, type=PLAYER(0)}
14942={start:18, end=18, key=2935, type=PLAYER(0)}
14943={start:19, end=19, key=2935, type=PLAYER(0)}
14944={start:20, end=20, key=2935, type=PLAYER(0)}
14945={start:7, end=7, key=2936, type=PLAYER(0)}
14946={start:8, end=8, key=2936, type=PLAYER(0)}
14947={start:21, end=21, key=2935, type=PLAYER(0)}
14948={start:22, end=22, key=2935, type=PLAYER(0)}
14949={start:23, end=23, key=2935, type=PLAYER(0)}
14950={start:24, end=24, key=2935, type=PLAYER(0)}
14951={start:25, end=25, key=2935, type=PLAYER(0)}
14952={start:9, end=9, key=2936, type=PLAYER(0)}
14953={start:10, end=10, key=2936, type=PLAYER(0)}
14954={start:26, end=31, key=2935, type=PLAYER(0)}
14955={start:11, end=16, key=2936, type=PLAYER(0)}
14956={start:0, end=6, key=2937, type=PLAYER(0)}
14957={start:7, end=9, key=2937, type=PLAYER(0)}
14958={start:10, end=12, key=2937, type=PLAYER(0)}
14959={start:13, end=13, key=2937, type=PLAYER(0)}
14960={start:14, end=14, key=2937, type=PLAYER(0)}
14961={start:15, end=15, key=2937, type=PLAYER(0)}
14962={start:16, end=16, key=2937, type=PLAYER(0)}
14963={start:17, end=17, key=2937, type=PLAYER(0)}
14964={start:18, end=18, key=2937, type=PLAYER(0)}
14965={start:19, end=19, key=2937, type=PLAYER(0)}
14966={start:20, end=20, key=2937, type=PLAYER(0)}
14967={start:16, end=20, key=2937, type=PLAYER(0)}
14968={start:21, end=23, key=2937, type=PLAYER(0)}
14969={start:24, end=24, key=2937, type=PLAYER(0)}
14970={start:25, end=25, key=2937, type=PLAYER(0)}
14971={start:26, end=26, key=2937, type=PLAYER(0)}
14972={start:0, end=5, key=2943, type=PLAYER(0)}
14973={start:6, end=6, key=2943, type=PLAYER(0)}
14974={start:7, end=7, key=2943, type=PLAYER(0)}
14975={start:9, end=9, key=2943, type=PLAYER(0)}
14976={start:8, end=8, key=2943, type=PLAYER(0)}
14977={start:10, end=12, key=2943, type=PLAYER(0)}
14978={start:13, end=14, key=2943, type=PLAYER(0)}
14979={start:22, end=22, key=2943, type=PLAYER(0)}
14980={start:15, end=15, key=2943, type=PLAYER(0)}
14981={start:16, end=19, key=2943, type=PLAYER(0)}
14982={start:20, end=21, key=2943, type=PLAYER(0)}
14983={start:25, end=25, key=2943, type=PLAYER(0)}
14984={start:23, end=23, key=2943, type=PLAYER(0)}
14985={start:24, end=24, key=2943, type=PLAYER(0)}
14986={start:28, end=28, key=2943, type=PLAYER(0)}
14987={start:26, end=26, key=2943, type=PLAYER(0)}
14988={start:27, end=27, key=2943, type=PLAYER(0)}
14989={start:0, end=15, key=2944, type=PLAYER(0)}
14990={start:29, end=29, key=2943, type=PLAYER(0)}
14991={start:30, end=30, key=2943, type=PLAYER(0)}
14992={start:0, end=0, key=2974, type=PLAYER(0)}
14993={start:1, end=1, key=2974, type=PLAYER(0)}
14994={start:2, end=2, key=2974, type=PLAYER(0)}
14995={start:3, end=3, key=2974, type=PLAYER(0)}
14996={start:4, end=4, key=2974, type=PLAYER(0)}
14997={start:5, end=5, key=2974, type=PLAYER(0)}
14998={start:6, end=6, key=2974, type=PLAYER(0)}
14999={start:7, end=7, key=2974, type=PLAYER(0)}
15000={start:8, end=8, key=2974, type=PLAYER(0)}
15001={start:9, end=9, key=2974, type=PLAYER(0)}
15002={start:10, end=10, key=2974, type=PLAYER(0)}
15003={start:11, end=11, key=2974, type=PLAYER(0)}
15004={start:12, end=12, key=2974, type=PLAYER(0)}
15005={start:13, end=13, key=2974, type=PLAYER(0)}
15006={start:11, end=11, key=2855, type=PLAYER(0)}
15007={start:12, end=12, key=2855, type=PLAYER(0)}
15008={start:13, end=13, key=2855, type=PLAYER(0)}
15009={start:0, end=1, key=2976, type=PLAYER(0)}
15010={start:2, end=4, key=2976, type=PLAYER(0)}
15011={start:5, end=12, key=2976, type=PLAYER(0)}
15012={start:13, end=15, key=2976, type=PLAYER(0)}
15013={start:16, end=16, key=2976, type=PLAYER(0)}
15014={start:17, end=17, key=2976, type=PLAYER(0)}
15015={start:18, end=18, key=2976, type=PLAYER(0)}
15016={start:19, end=19, key=2976, type=PLAYER(0)}
15017={start:20, end=20, key=2976, type=PLAYER(0)}
15018={start:21, end=21, key=2976, type=PLAYER(0)}
15019={start:22, end=22, key=2976, type=PLAYER(0)}
15020={start:23, end=23, key=2976, type=PLAYER(0)}
15021={start:24, end=24, key=2976, type=PLAYER(0)}
15022={start:25, end=25, key=2976, type=PLAYER(0)}
15023={start:26, end=26, key=2976, type=PLAYER(0)}
15024={start:27, end=27, key=2976, type=PLAYER(0)}
15025={start:28, end=28, key=2976, type=PLAYER(0)}
15026={start:29, end=29, key=2976, type=PLAYER(0)}
15027={start:30, end=30, key=2976, type=PLAYER(0)}
15028={start:31, end=31, key=2976, type=PLAYER(0)}
15029={start:16, end=18, key=2363, type=PLAYER(0)}
15030={start:0, end=25, key=2978, type=PLAYER(0)}
15031={start:26, end=26, key=2978, type=PLAYER(0)}
15032={start:27, end=27, key=2978, type=PLAYER(0)}
15033={start:28, end=28, key=2978, type=PLAYER(0)}
15034={start:29, end=30, key=2978, type=PLAYER(0)}
15035={start:31, end=31, key=2978, type=PLAYER(0)}
15036={start:0, end=0, key=2979, type=PLAYER(0)}
15037={start:1, end=1, key=2979, type=PLAYER(0)}
15038={start:2, end=2, key=2979, type=PLAYER(0)}
15039={start:3, end=3, key=2979, type=PLAYER(0)}
15040={start:4, end=4, key=2979, type=PLAYER(0)}
15041={start:5, end=5, key=2979, type=PLAYER(0)}
15042={start:6, end=6, key=2979, type=PLAYER(0)}
15043={start:7, end=7, key=2979, type=PLAYER(0)}
15044={start:0, end=0, key=2980, type=PLAYER(0)}
15045={start:1, end=1, key=2980, type=PLAYER(0)}
15046={start:2, end=2, key=2980, type=PLAYER(0)}
15047={start:3, end=4, key=2980, type=PLAYER(0)}
15048={start:5, end=6, key=2980, type=PLAYER(0)}
15049={start:7, end=8, key=2980, type=PLAYER(0)}
15050={start:9, end=21, key=2980, type=PLAYER(0)}
15051={start:0, end=0, key=2981, type=PLAYER(0)}
15052={start:1, end=1, key=2981, type=PLAYER(0)}
15053={start:2, end=2, key=2981, type=PLAYER(0)}
15054={start:16, end=31, key=3510, type=PLAYER(0)}
15055={start:15, end=19, key=2981, type=PLAYER(0)}
15056={start:20, end=25, key=2981, type=PLAYER(0)}
15057={start:26, end=26, key=2981, type=PLAYER(0)}
15058={start:28, end=29, key=2981, type=PLAYER(0)}
15059={start:30, end=31, key=2981, type=PLAYER(0)}
15060={start:0, end=21, key=2982, type=PLAYER(0)}
15061={start:22, end=24, key=2982, type=PLAYER(0)}
15062={start:25, end=25, key=2982, type=PLAYER(0)}
15063={start:26, end=26, key=2982, type=PLAYER(0)}
15064={start:27, end=27, key=2982, type=PLAYER(0)}
15065={start:28, end=28, key=2982, type=PLAYER(0)}
15066={start:29, end=29, key=2982, type=PLAYER(0)}
15067={start:30, end=30, key=2982, type=PLAYER(0)}
15068={start:31, end=31, key=2982, type=PLAYER(0)}
15069={start:0, end=20, key=2983, type=PLAYER(0)}
15070={start:21, end=27, key=2983, type=PLAYER(0)}
15071={start:28, end=31, key=2983, type=PLAYER(0)}
15072={start:0, end=2, key=2984, type=PLAYER(0)}
15073={start:0, end=2, key=2987, type=PLAYER(0)}
15074={start:3, end=7, key=2987, type=PLAYER(0)}
15075={start:8, end=12, key=2987, type=PLAYER(0)}
15076={start:13, end=21, key=2987, type=PLAYER(0)}
15077={start:22, end=29, key=2987, type=PLAYER(0)}
15078={start:30, end=31, key=2987, type=PLAYER(0)}
15079={start:0, end=4, key=2986, type=PLAYER(0)}
15080={start:5, end=9, key=2986, type=PLAYER(0)}
15081={start:10, end=14, key=2986, type=PLAYER(0)}
15082={start:15, end=19, key=2986, type=PLAYER(0)}
15083={start:20, end=24, key=2986, type=PLAYER(0)}
15084={start:25, end=29, key=2986, type=PLAYER(0)}
15085={start:30, end=30, key=2986, type=PLAYER(0)}
15086={start:0, end=3, key=2996, type=PLAYER(0)}
15087={start:4, end=11, key=2996, type=PLAYER(0)}
15088={start:12, end=12, key=2996, type=PLAYER(0)}
15089={start:13, end=13, key=2996, type=PLAYER(0)}
15090={start:0, end=2, key=2998, type=PLAYER(0)}
15091={start:3, end=10, key=2998, type=PLAYER(0)}
15092={start:11, end=11, key=2998, type=PLAYER(0)}
15093={start:12, end=12, key=2998, type=PLAYER(0)}
15094={start:13, end=13, key=2998, type=PLAYER(0)}
15095={start:7, end=11, key=2993, type=PLAYER(0)}
15096={start:12, end=12, key=2993, type=PLAYER(0)}
15097={start:13, end=16, key=2993, type=PLAYER(0)}
15098={start:0, end=2, key=2993, type=PLAYER(0)}
15099={start:3, end=6, key=2993, type=PLAYER(0)}
15100={start:17, end=17, key=2993, type=PLAYER(0)}
15101={start:18, end=18, key=2993, type=PLAYER(0)}
15102={start:0, end=1, key=3002, type=PLAYER(0)}
15103={start:2, end=6, key=3002, type=PLAYER(0)}
15104={start:7, end=8, key=3002, type=PLAYER(0)}
15105={start:9, end=9, key=3002, type=PLAYER(0)}
15106={start:10, end=10, key=3002, type=PLAYER(0)}
15107={start:11, end=11, key=3002, type=PLAYER(0)}
15108={start:12, end=12, key=3002, type=PLAYER(0)}
15109={start:13, end=13, key=3002, type=PLAYER(0)}
15110={start:14, end=14, key=3002, type=PLAYER(0)}
15111={start:15, end=15, key=3002, type=PLAYER(0)}
15112={start:16, end=16, key=3002, type=PLAYER(0)}
15113={start:18, end=18, key=3002, type=PLAYER(0)}
15114={start:19, end=19, key=3002, type=PLAYER(0)}
15115={start:20, end=20, key=3002, type=PLAYER(0)}
15116={start:21, end=21, key=3002, type=PLAYER(0)}
15117={start:22, end=22, key=3002, type=PLAYER(0)}
15118={start:23, end=31, key=3002, type=PLAYER(0)}
15119={start:0, end=1, key=2999, type=PLAYER(0)}
15120={start:2, end=3, key=2999, type=PLAYER(0)}
15121={start:4, end=5, key=2999, type=PLAYER(0)}
15122={start:6, end=7, key=2999, type=PLAYER(0)}
15123={start:8, end=9, key=2999, type=PLAYER(0)}
15124={start:10, end=11, key=2999, type=PLAYER(0)}
15125={start:12, end=13, key=2999, type=PLAYER(0)}
15126={start:14, end=15, key=2999, type=PLAYER(0)}
15127={start:16, end=17, key=2999, type=PLAYER(0)}
15128={start:18, end=19, key=2999, type=PLAYER(0)}
15129={start:20, end=21, key=2999, type=PLAYER(0)}
15130={start:22, end=23, key=2999, type=PLAYER(0)}
15131={start:24, end=25, key=2999, type=PLAYER(0)}
15132={start:26, end=27, key=2999, type=PLAYER(0)}
15133={start:28, end=29, key=2999, type=PLAYER(0)}
15134={start:30, end=31, key=2999, type=PLAYER(0)}
15135={start:0, end=5, key=3000, type=PLAYER(0)}
15136={start:6, end=10, key=3000, type=PLAYER(0)}
15137={start:11, end=15, key=3000, type=PLAYER(0)}
15138={start:16, end=20, key=3000, type=PLAYER(0)}
15139={start:21, end=25, key=3000, type=PLAYER(0)}
15140={start:26, end=30, key=3000, type=PLAYER(0)}
15141={start:31, end=31, key=3000, type=PLAYER(0)}
15142={start:0, end=5, key=3001, type=PLAYER(0)}
15143={start:6, end=11, key=3001, type=PLAYER(0)}
15144={start:12, end=16, key=3001, type=PLAYER(0)}
15145={start:17, end=21, key=3001, type=PLAYER(0)}
15146={start:0, end=2, key=3007, type=PLAYER(0)}
15147={start:3, end=3, key=3007, type=PLAYER(0)}
15148={start:8, end=8, key=3007, type=PLAYER(0)}
15149={start:4, end=4, key=3007, type=PLAYER(0)}
15150={start:5, end=7, key=3007, type=PLAYER(0)}
15151={start:0, end=5, key=3008, type=PLAYER(0)}
15152={start:0, end=5, key=53, type=NPC(1)}
15153={start:6, end=7, key=53, type=NPC(1)}
15154={start:13, end=13, key=3010, type=PLAYER(0)}
15155={start:0, end=0, key=3017, type=PLAYER(0)}
15156={start:1, end=1, key=3017, type=PLAYER(0)}
15157={start:2, end=2, key=3017, type=PLAYER(0)}
15158={start:3, end=3, key=3017, type=PLAYER(0)}
15159={start:4, end=4, key=3017, type=PLAYER(0)}
15160={start:5, end=5, key=3017, type=PLAYER(0)}
15161={start:6, end=6, key=3017, type=PLAYER(0)}
15162={start:7, end=18, key=3017, type=PLAYER(0)}
